B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
-7.69630E+0	6.23801E-3	-1.22596E-3	9.53682E-7	6.79496E-6	-9.69572E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00240E+0	0.00000E+0
-7.67940E+0	6.23897E-3	-1.22500E-3	7.98708E-6	7.15259E-6	-9.69689E-7	-1.16416E-10	0.00000E+0	0.00000E+0	1.99910E+0	0.00000E+0
-7.66230E+0	6.24040E-3	-1.22500E-3	8.34471E-6	7.51021E-6	-9.69805E-7	-1.16416E-10	0.00000E+0	0.00000E+0	2.00080E+0	0.00000E+0
-7.64510E+0	6.24135E-3	-1.22453E-3	8.82155E-6	7.74866E-6	-9.69980E-7	-1.74624E-10	0.00000E+0	0.00000E+0	2.00770E+0	0.00000E+0
-7.62800E+0	6.24231E-3	-1.22405E-3	9.29838E-6	8.10629E-6	-9.70038E-7	-1.74624E-10	0.00000E+0	0.00000E+0	2.00490E+0	0.00000E+0
-7.61080E+0	6.24326E-3	-1.22405E-3	9.65601E-6	8.46392E-6	-9.70154E-7	-2.32832E-10	0.00000E+0	0.00000E+0	2.00300E+0	0.00000E+0
-7.59360E+0	6.24421E-3	-1.22405E-3	1.00136E-5	8.70234E-6	-9.70271E-7	-2.91040E-10	0.00000E+0	0.00000E+0	2.00480E+0	0.00000E+0
-7.57650E+0	6.24517E-3	-1.22309E-3	1.03713E-5	8.82155E-6	-9.70329E-7	-2.91040E-10	0.00000E+0	0.00000E+0	2.00050E+0	0.00000E+0
-7.55930E+0	6.24660E-3	-1.22262E-3	1.06097E-5	9.05996E-6	-9.70445E-7	-3.49248E-10	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
-7.54220E+0	6.24707E-3	-1.22262E-3	1.09673E-5	9.17917E-6	-9.70562E-7	-3.49248E-10	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
-7.52500E+0	6.24755E-3	-1.22214E-3	1.10865E-5	9.17917E-6	-9.70620E-7	-3.49248E-10	0.00000E+0	0.00000E+0	1.99890E+0	0.00000E+0
-7.50790E+0	6.24850E-3	-1.22166E-3	1.13249E-5	9.29838E-6	-9.70736E-7	-4.07455E-10	0.00000E+0	0.00000E+0	1.99070E+0	0.00000E+0
-7.49070E+0	6.24946E-3	-1.22166E-3	1.14442E-5	9.41759E-6	-9.70795E-7	-4.07455E-10	0.00000E+0	0.00000E+0	2.00040E+0	0.00000E+0
-7.47360E+0	6.24993E-3	-1.22119E-3	1.14442E-5	9.41759E-6	-9.70795E-7	-4.07455E-10	0.00000E+0	0.00000E+0	2.00040E+0	0.00000E+0
-7.45640E+0	6.25041E-3	-1.22119E-3	1.14442E-5	9.41759E-6	-9.70911E-7	-4.65665E-10	0.00000E+0	0.00000E+0	1.99510E+0	0.00000E+0
-7.43930E+0	6.25089E-3	-1.22071E-3	1.15634E-5	9.41759E-6	-9.70911E-7	-5.23873E-10	0.00000E+0	0.00000E+0	1.99770E+0	0.00000E+0
-7.42210E+0	6.25136E-3	-1.22071E-3	1.15634E-5	9.29838E-6	-9.70969E-7	-5.23873E-10	0.00000E+0	0.00000E+0	1.99410E+0	0.00000E+0
-7.40500E+0	6.25184E-3	-1.22023E-3	1.14442E-5	9.17917E-6	-9.71027E-7	-5.23873E-10	0.00000E+0	0.00000E+0	1.99840E+0	0.00000E+0
-7.38780E+0	6.25184E-3	-1.21976E-3	1.14442E-5	9.05996E-6	-9.71086E-7	-5.23873E-10	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
-7.37070E+0	6.25232E-3	-1.21976E-3	1.13249E-5	9.05996E-6	-9.71144E-7	-5.82080E-10	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
-7.35350E+0	6.25280E-3	-1.21976E-3	1.10865E-5	8.94075E-6	-9.71202E-7	-5.82080E-10	0.00000E+0	0.00000E+0	1.99610E+0	0.00000E+0
-7.33630E+0	6.25327E-3	-1.21928E-3	1.09673E-5	8.70234E-6	-9.71202E-7	-5.82080E-10	0.00000E+0	0.00000E+0	1.99790E+0	0.00000E+0
-7.31920E+0	6.25327E-3	-1.21928E-3	1.08481E-5	8.58313E-6	-9.71260E-7	-5.82080E-10	0.00000E+0	0.00000E+0	1.99450E+0	0.00000E+0
-7.30200E+0	6.25375E-3	-1.21928E-3	1.07289E-5	8.46392E-6	-9.71260E-7	-5.82080E-10	0.00000E+0	0.00000E+0	2.00820E+0	0.00000E+0
-7.28490E+0	6.25375E-3	-1.21880E-3	1.03713E-5	8.22550E-6	-9.71319E-7	-6.40288E-10	0.00000E+0	0.00000E+0	2.00240E+0	0.00000E+0
-7.26770E+0	6.25375E-3	-1.21928E-3	1.02521E-5	8.10629E-6	-9.71319E-7	-6.40288E-10	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
-7.25060E+0	6.25423E-3	-1.21880E-3	1.00136E-5	7.98708E-6	-9.71377E-7	-6.40288E-10	0.00000E+0	0.00000E+0	1.99340E+0	0.00000E+0
-7.23340E+0	6.25423E-3	-1.21833E-3	9.77522E-6	7.74866E-6	-9.71377E-7	-6.40288E-10	0.00000E+0	0.00000E+0	1.99800E+0	0.00000E+0
-7.21630E+0	6.25423E-3	-1.21833E-3	9.65601E-6	7.62945E-6	-9.71377E-7	-6.40288E-10	0.00000E+0	0.00000E+0	1.99850E+0	0.00000E+0
-7.19910E+0	6.25423E-3	-1.21833E-3	9.29838E-6	7.51021E-6	-9.71435E-7	-6.40288E-10	0.00000E+0	0.00000E+0	2.00260E+0	0.00000E+0
-7.18200E+0	6.25423E-3	-1.21833E-3	9.05996E-6	7.39101E-6	-9.71435E-7	-6.40288E-10	0.00000E+0	0.00000E+0	1.99900E+0	0.00000E+0
-7.16480E+0	6.25470E-3	-1.21833E-3	8.82155E-6	7.39101E-6	-9.71435E-7	-6.40288E-10	0.00000E+0	0.00000E+0	2.00830E+0	0.00000E+0
-7.14770E+0	6.25470E-3	-1.21833E-3	8.70234E-6	7.39101E-6	-9.71435E-7	-6.98495E-10	0.00000E+0	0.00000E+0	2.00410E+0	0.00000E+0
-7.13050E+0	6.25518E-3	-1.21833E-3	8.58313E-6	7.39101E-6	-9.71435E-7	-6.98495E-10	0.00000E+0	0.00000E+0	1.99400E+0	0.00000E+0
-7.11340E+0	6.25518E-3	-1.21833E-3	8.34471E-6	7.39101E-6	-9.71493E-7	-6.98495E-10	0.00000E+0	0.00000E+0	1.99180E+0	0.00000E+0
-7.09620E+0	6.25518E-3	-1.21737E-3	8.22550E-6	7.51021E-6	-9.71493E-7	-6.98495E-10	0.00000E+0	0.00000E+0	1.99250E+0	0.00000E+0
-7.07900E+0	6.25518E-3	-1.21737E-3	8.10629E-6	7.74866E-6	-9.71493E-7	-6.98495E-10	0.00000E+0	0.00000E+0	2.00560E+0	0.00000E+0
-7.06190E+0	6.25518E-3	-1.21785E-3	7.86787E-6	8.34471E-6	-9.71493E-7	-6.98495E-10	0.00000E+0	0.00000E+0	2.01160E+0	0.00000E+0
-7.04470E+0	6.25518E-3	-1.21785E-3	7.74866E-6	9.05996E-6	-9.71493E-7	-6.98495E-10	0.00000E+0	0.00000E+0	1.99910E+0	0.00000E+0
-7.02760E+0	6.25518E-3	-1.21737E-3	7.62945E-6	9.77522E-6	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	2.00300E+0	0.00000E+0
-7.01040E+0	6.25518E-3	-1.21785E-3	7.51021E-6	1.08481E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	2.00240E+0	0.00000E+0
-6.99330E+0	6.25518E-3	-1.21737E-3	7.39101E-6	1.20402E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	2.00090E+0	0.00000E+0
-6.97610E+0	6.25566E-3	-1.21737E-3	7.27180E-6	1.32323E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99900E+0	0.00000E+0
-6.95900E+0	6.25566E-3	-1.21737E-3	7.15259E-6	1.46628E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	2.00090E+0	0.00000E+0
-6.94180E+0	6.25566E-3	-1.21737E-3	7.15259E-6	1.66894E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99910E+0	0.00000E+0
-6.92470E+0	6.25566E-3	-1.21737E-3	7.03338E-6	1.87160E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99680E+0	0.00000E+0
-6.90750E+0	6.25566E-3	-1.21737E-3	7.03338E-6	2.08617E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99120E+0	0.00000E+0
-6.89040E+0	6.25566E-3	-1.21737E-3	7.03338E-6	2.36036E-5	-9.71493E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99220E+0	0.00000E+0
-6.87320E+0	6.25566E-3	-1.21737E-3	7.03338E-6	2.65838E-5	-9.71435E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99680E+0	0.00000E+0
-6.85600E+0	6.25518E-3	-1.21737E-3	6.91417E-6	2.95640E-5	-9.71435E-7	-7.56703E-10	0.00000E+0	0.00000E+0	2.00540E+0	0.00000E+0
-6.83890E+0	6.25518E-3	-1.21737E-3	6.91417E-6	3.33788E-5	-9.71435E-7	-7.56703E-10	0.00000E+0	0.00000E+0	2.00490E+0	0.00000E+0
-6.82170E+0	6.25423E-3	-1.21737E-3	6.91417E-6	3.73127E-5	-9.71435E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99950E+0	0.00000E+0
-6.80460E+0	6.25375E-3	-1.21690E-3	6.91417E-6	4.13659E-5	-9.71377E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99690E+0	0.00000E+0
-6.78740E+0	6.25327E-3	-1.21690E-3	6.91417E-6	4.66111E-5	-9.71377E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99790E+0	0.00000E+0
-6.77030E+0	6.25184E-3	-1.21737E-3	6.91417E-6	5.24523E-5	-9.71377E-7	-6.98495E-10	0.00000E+0	0.00000E+0	2.00130E+0	0.00000E+0
-6.75310E+0	6.25089E-3	-1.21690E-3	6.91417E-6	5.72207E-5	-9.71319E-7	-6.98495E-10	0.00000E+0	0.00000E+0	1.99580E+0	0.00000E+0
