B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	-3.11662E-3	6.05110E-4	-8.34469E-7	1.51635E-4	-9.74578E-7	-2.21191E-9	0.00000E+0	0.00000E+0	1.99910E+0	0.00000E+0
0.00000E+0	-3.11424E-3	6.04156E-4	1.19210E-7	1.73570E-4	-9.74462E-7	-2.21191E-9	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
7.69630E+0	-3.10947E-3	6.03680E-4	2.38420E-7	2.02418E-4	-9.74345E-7	-2.15370E-9	0.00000E+0	0.00000E+0	1.99890E+0	0.00000E+0
7.67920E+0	-3.10422E-3	6.02249E-4	3.57630E-7	2.34366E-4	-9.74229E-7	-2.15370E-9	0.00000E+0	0.00000E+0	1.99830E+0	0.00000E+0
7.66200E+0	-3.09755E-3	6.01295E-4	3.57630E-7	2.72872E-4	-9.74112E-7	-2.09549E-9	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
7.64490E+0	-3.09087E-3	5.99865E-4	5.96050E-7	3.07443E-4	-9.73996E-7	-2.09549E-9	0.00000E+0	0.00000E+0	1.99950E+0	0.00000E+0
7.62770E+0	-3.08420E-3	5.98911E-4	7.15259E-7	3.40225E-4	-9.73880E-7	-2.03728E-9	0.00000E+0	0.00000E+0	1.99870E+0	0.00000E+0
7.61060E+0	-3.07609E-3	5.97004E-4	7.15259E-7	3.83975E-4	-9.73705E-7	-1.97907E-9	0.00000E+0	0.00000E+0	1.99950E+0	0.00000E+0
7.59340E+0	-3.06655E-3	5.95096E-4	8.34469E-7	4.28559E-4	-9.73530E-7	-1.97907E-9	0.00000E+0	0.00000E+0	2.00060E+0	0.00000E+0
7.57630E+0	-3.05845E-3	5.93666E-4	9.53682E-7	4.65514E-4	-9.73472E-7	-1.92087E-9	0.00000E+0	0.00000E+0	1.99990E+0	0.00000E+0
7.55910E+0	-3.05034E-3	5.92235E-4	1.07289E-6	5.03544E-4	-9.73298E-7	-1.92087E-9	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
7.54200E+0	-3.04033E-3	5.89851E-4	1.19210E-6	5.49201E-4	-9.73123E-7	-1.86266E-9	0.00000E+0	0.00000E+0	2.00190E+0	0.00000E+0
7.52480E+0	-3.03032E-3	5.87944E-4	1.19210E-6	5.85321E-4	-9.73065E-7	-1.80444E-9	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
