B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	1.59169E-3	-3.07562E-4	1.43052E-6	5.19399E-4	-9.76441E-7	-2.21191E-9	0.00000E+0	0.00000E+0	2.00210E+0	0.00000E+0
0.00000E+0	1.58931E-3	-3.07085E-4	3.09946E-6	4.96987E-4	-9.76441E-7	-2.21191E-9	0.00000E+0	0.00000E+0	2.00290E+0	0.00000E+0
7.69630E+0	1.58549E-3	-3.06608E-4	2.98025E-6	4.68733E-4	-9.76499E-7	-2.21191E-9	0.00000E+0	0.00000E+0	2.00250E+0	0.00000E+0
7.67920E+0	1.58311E-3	-3.05654E-4	2.86104E-6	4.40361E-4	-9.76499E-7	-2.27011E-9	0.00000E+0	0.00000E+0	2.00250E+0	0.00000E+0
7.66200E+0	1.58025E-3	-3.05654E-4	2.50341E-6	4.05552E-4	-9.76557E-7	-2.27011E-9	0.00000E+0	0.00000E+0	2.00220E+0	0.00000E+0
7.64490E+0	1.57786E-3	-3.04701E-4	2.38420E-6	3.70504E-4	-9.76615E-7	-2.27011E-9	0.00000E+0	0.00000E+0	2.00130E+0	0.00000E+0
7.62770E+0	1.57595E-3	-3.04701E-4	2.14578E-6	3.34742E-4	-9.76674E-7	-2.32832E-9	0.00000E+0	0.00000E+0	2.00080E+0	0.00000E+0
7.61060E+0	1.57452E-3	-3.04701E-4	1.90736E-6	2.95760E-4	-9.76674E-7	-2.32832E-9	0.00000E+0	0.00000E+0	2.00420E+0	0.00000E+0
7.59340E+0	1.57309E-3	-3.04224E-4	1.66894E-6	2.57256E-4	-9.76732E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00360E+0	0.00000E+0
7.57630E+0	1.57214E-3	-3.04224E-4	1.43052E-6	2.20300E-4	-9.76732E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00420E+0	0.00000E+0
7.55910E+0	1.57166E-3	-3.03747E-4	1.19210E-6	1.85252E-4	-9.76732E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00200E+0	0.00000E+0
7.54200E+0	1.57119E-3	-3.03747E-4	9.53682E-7	1.58072E-4	-9.76732E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00070E+0	0.00000E+0
7.52480E+0	1.57119E-3	-3.03747E-4	8.34469E-7	1.31250E-4	-9.76732E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00080E+0	0.00000E+0
7.50770E+0	1.57119E-3	-3.04224E-4	5.96050E-7	1.05978E-4	-9.76732E-7	-2.44474E-9	0.00000E+0	0.00000E+0	1.99990E+0	0.00000E+0
