B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	4.17522E-3	-8.11581E-4	1.19210E-6	2.31267E-5	-9.72424E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.98730E+0	0.00000E+0
0.00000E+0	4.17474E-3	-8.11104E-4	5.96049E-6	2.67030E-5	-9.72424E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.98670E+0	0.00000E+0
-7.69630E+0	4.17379E-3	-8.11104E-4	5.84128E-6	3.19483E-5	-9.72366E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.98950E+0	0.00000E+0
-7.67920E+0	4.17235E-3	-8.10627E-4	5.84128E-6	3.95777E-5	-9.72366E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.98950E+0	0.00000E+0
-7.66200E+0	4.17092E-3	-8.10627E-4	5.72208E-6	4.87568E-5	-9.72308E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.98960E+0	0.00000E+0
-7.64490E+0	4.16902E-3	-8.09673E-4	5.72208E-6	5.78167E-5	-9.72308E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99040E+0	0.00000E+0
-7.62770E+0	4.16759E-3	-8.09673E-4	5.48366E-6	6.59232E-5	-9.72308E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99200E+0	0.00000E+0
-7.61060E+0	4.16568E-3	-8.09673E-4	5.48366E-6	7.60560E-5	-9.72250E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99110E+0	0.00000E+0
-7.59340E+0	4.16330E-3	-8.08720E-4	5.36445E-6	9.00035E-5	-9.72192E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99170E+0	0.00000E+0
-7.57630E+0	4.16091E-3	-8.08720E-4	5.36445E-6	1.05143E-4	-9.72133E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99030E+0	0.00000E+0
-7.55910E+0	4.15805E-3	-8.08243E-4	5.24524E-6	1.21117E-4	-9.72133E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99230E+0	0.00000E+0
-7.54200E+0	4.15567E-3	-8.07289E-4	5.12603E-6	1.35542E-4	-9.72075E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99340E+0	0.00000E+0
-7.52480E+0	4.15328E-3	-8.07289E-4	5.12603E-6	1.51039E-4	-9.72017E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99150E+0	0.00000E+0
-7.50770E+0	4.14947E-3	-8.06335E-4	5.00682E-6	1.70947E-4	-9.71959E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99150E+0	0.00000E+0
-7.49050E+0	4.14565E-3	-8.05859E-4	5.00682E-6	1.89186E-4	-9.71901E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99130E+0	0.00000E+0
-7.47330E+0	4.14184E-3	-8.05382E-4	4.88761E-6	2.10048E-4	-9.71842E-7	-9.89537E-10	0.00000E+0	0.00000E+0	1.99330E+0	0.00000E+0
-7.45620E+0	4.13707E-3	-8.04428E-4	4.88761E-6	2.30075E-4	-9.71726E-7	-9.31330E-10	0.00000E+0	0.00000E+0	1.99490E+0	0.00000E+0
-7.43900E+0	4.13230E-3	-8.03474E-4	4.88761E-6	2.51772E-4	-9.71668E-7	-9.31330E-10	0.00000E+0	0.00000E+0	1.99250E+0	0.00000E+0
-7.42190E+0	4.12610E-3	-8.02521E-4	4.88761E-6	2.72634E-4	-9.71610E-7	-8.73118E-10	0.00000E+0	0.00000E+0	1.99520E+0	0.00000E+0
-7.40470E+0	4.12038E-3	-8.01090E-4	4.88761E-6	2.94568E-4	-9.71493E-7	-8.73118E-10	0.00000E+0	0.00000E+0	1.99560E+0	0.00000E+0
-7.38760E+0	4.11227E-3	-7.99660E-4	4.88761E-6	3.21629E-4	-9.71377E-7	-8.73118E-10	0.00000E+0	0.00000E+0	1.99520E+0	0.00000E+0
-7.37040E+0	4.10369E-3	-7.98229E-4	4.76840E-6	3.46662E-4	-9.71260E-7	-8.14911E-10	0.00000E+0	0.00000E+0	1.99460E+0	0.00000E+0
-7.35330E+0	4.09654E-3	-7.96799E-4	4.88761E-6	3.66094E-4	-9.71202E-7	-8.14911E-10	0.00000E+0	0.00000E+0	1.99440E+0	0.00000E+0
-7.33610E+0	4.08795E-3	-7.95368E-4	4.76840E-6	3.89816E-4	-9.71086E-7	-8.14911E-10	0.00000E+0	0.00000E+0	1.99610E+0	0.00000E+0
-7.31900E+0	4.07889E-3	-7.93938E-4	4.76840E-6	4.14493E-4	-9.70969E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99670E+0	0.00000E+0
-7.30180E+0	4.06936E-3	-7.92030E-4	4.76840E-6	4.36189E-4	-9.70853E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99470E+0	0.00000E+0
-7.28470E+0	4.05934E-3	-7.90600E-4	4.76840E-6	4.61223E-4	-9.70736E-7	-7.56703E-10	0.00000E+0	0.00000E+0	1.99510E+0	0.00000E+0
-7.26750E+0	4.04742E-3	-7.88216E-4	4.88761E-6	4.88762E-4	-9.70620E-7	-6.98495E-10	0.00000E+0	0.00000E+0	1.99470E+0	0.00000E+0
-7.25040E+0	4.03503E-3	-7.85831E-4	4.88761E-6	5.14153E-4	-9.70504E-7	-6.98495E-10	0.00000E+0	0.00000E+0	1.99600E+0	0.00000E+0
-7.23320E+0	4.02263E-3	-7.83447E-4	4.76840E-6	5.38353E-4	-9.70387E-7	-6.40288E-10	0.00000E+0	0.00000E+0	1.99770E+0	0.00000E+0
-7.21600E+0	4.01118E-3	-7.81540E-4	4.76840E-6	5.61837E-4	-9.70271E-7	-6.40288E-10	0.00000E+0	0.00000E+0	1.99580E+0	0.00000E+0
-7.19890E+0	3.99831E-3	-7.79156E-4	4.76840E-6	5.85560E-4	-9.70154E-7	-5.82080E-10	0.00000E+0	0.00000E+0	1.99600E+0	0.00000E+0
