B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
7.69630E+0	-6.25661E-3	1.22119E-3	-1.43052E-6	-1.07289E-6	-9.72657E-7	-1.62982E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
7.67940E+0	-6.25709E-3	1.22071E-3	0.00000E+0	-1.07289E-6	-9.72657E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99600E+0	0.00000E+0
7.66230E+0	-6.25709E-3	1.22023E-3	0.00000E+0	-1.07289E-6	-9.72715E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99690E+0	0.00000E+0
7.64510E+0	-6.25756E-3	1.21976E-3	1.19210E-7	-1.07289E-6	-9.72715E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99620E+0	0.00000E+0
7.62800E+0	-6.25804E-3	1.21976E-3	1.19210E-7	-1.07289E-6	-9.72715E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99720E+0	0.00000E+0
7.61080E+0	-6.25804E-3	1.21928E-3	1.19210E-7	-9.53682E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
7.59360E+0	-6.25804E-3	1.21928E-3	2.38420E-7	-9.53682E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	2.00070E+0	0.00000E+0
7.57650E+0	-6.25852E-3	1.21880E-3	2.38420E-7	-8.34469E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	2.00090E+0	0.00000E+0
7.55930E+0	-6.25852E-3	1.21880E-3	2.38420E-7	-5.96050E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	2.00520E+0	0.00000E+0
7.54220E+0	-6.25899E-3	1.21880E-3	3.57630E-7	-3.57630E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99590E+0	0.00000E+0
7.52500E+0	-6.25899E-3	1.21785E-3	3.57630E-7	-1.19210E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
7.50790E+0	-6.25899E-3	1.21785E-3	3.57630E-7	2.38420E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99830E+0	0.00000E+0
7.49070E+0	-6.25899E-3	1.21833E-3	3.57630E-7	7.15259E-7	-9.72774E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99870E+0	0.00000E+0
7.47360E+0	-6.25899E-3	1.21785E-3	3.57630E-7	1.19210E-6	-9.72832E-7	-1.68803E-9	0.00000E+0	0.00000E+0	2.00610E+0	0.00000E+0
7.45640E+0	-6.25947E-3	1.21785E-3	3.57630E-7	1.90736E-6	-9.72832E-7	-1.68803E-9	0.00000E+0	0.00000E+0	1.99710E+0	0.00000E+0
7.43930E+0	-6.25947E-3	1.21690E-3	4.76841E-7	2.62262E-6	-9.72832E-7	-1.74624E-9	0.00000E+0	0.00000E+0	1.99050E+0	0.00000E+0
