B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	-3.80995E-4	7.29566E-5	1.19210E-6	2.92065E-4	-9.78303E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.98780E+0	0.00000E+0
0.00000E+0	-3.80995E-4	7.29566E-5	1.31131E-6	2.92422E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.98800E+0	0.00000E+0
-7.69630E+0	-3.80041E-4	7.29566E-5	1.31131E-6	2.92780E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.98870E+0	0.00000E+0
-7.67940E+0	-3.79087E-4	7.29566E-5	1.31131E-6	2.92661E-4	-9.78362E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.98970E+0	0.00000E+0
-7.66230E+0	-3.78611E-4	7.24797E-5	1.31131E-6	2.92780E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.98840E+0	0.00000E+0
-7.64510E+0	-3.77657E-4	7.24797E-5	1.31131E-6	2.92899E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.98960E+0	0.00000E+0
-7.62800E+0	-3.77180E-4	7.24797E-5	1.19210E-6	2.92780E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.98920E+0	0.00000E+0
-7.61080E+0	-3.76226E-4	7.20029E-5	1.31131E-6	2.92780E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99390E+0	0.00000E+0
-7.59360E+0	-3.75750E-4	7.20029E-5	1.31131E-6	2.92780E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99360E+0	0.00000E+0
-7.57650E+0	-3.74319E-4	7.15260E-5	1.31131E-6	2.92661E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99330E+0	0.00000E+0
-7.55930E+0	-3.73842E-4	7.15260E-5	1.31131E-6	2.92899E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99450E+0	0.00000E+0
-7.54220E+0	-3.72889E-4	7.15260E-5	1.31131E-6	2.93018E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99280E+0	0.00000E+0
-7.52500E+0	-3.72412E-4	7.15260E-5	1.19210E-6	2.93376E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99320E+0	0.00000E+0
-7.50790E+0	-3.71458E-4	7.10492E-5	1.31131E-6	2.93376E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99220E+0	0.00000E+0
-7.49070E+0	-3.70504E-4	7.10492E-5	1.19210E-6	2.93495E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99330E+0	0.00000E+0
-7.47360E+0	-3.70027E-4	7.05724E-5	1.31131E-6	2.93257E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99490E+0	0.00000E+0
-7.45640E+0	-3.69074E-4	7.05724E-5	1.31131E-6	2.93018E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99560E+0	0.00000E+0
-7.43930E+0	-3.68120E-4	7.05724E-5	1.31131E-6	2.93138E-4	-9.78362E-7	-2.91040E-9	0.00000E+0	0.00000E+0	1.99520E+0	0.00000E+0
