B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	-1.18409E-2	2.34796E-3	1.31131E-6	1.07778E-3	-9.62180E-7	8.73118E-10	0.00000E+0	0.00000E+0	1.99890E+0	0.00000E+0
0.00000E+0	-1.18161E-2	2.34319E-3	1.19210E-6	1.13655E-3	-9.62063E-7	8.73118E-10	0.00000E+0	0.00000E+0	1.99820E+0	0.00000E+0
7.69630E+0	-1.17760E-2	2.33556E-3	8.34469E-7	1.21499E-3	-9.62005E-7	9.31330E-10	0.00000E+0	0.00000E+0	1.99720E+0	0.00000E+0
7.67920E+0	-1.17293E-2	2.32698E-3	2.38420E-7	1.29605E-3	-9.61889E-7	9.31330E-10	0.00000E+0	0.00000E+0	1.99920E+0	0.00000E+0
7.66200E+0	-1.16902E-2	2.31935E-3	-1.19210E-7	1.37223E-3	-9.61831E-7	9.89537E-10	0.00000E+0	0.00000E+0	1.99900E+0	0.00000E+0
7.64490E+0	-1.16435E-2	2.30981E-3	-7.15259E-7	1.45591E-3	-9.61772E-7	1.04775E-9	0.00000E+0	0.00000E+0	1.99820E+0	0.00000E+0
7.62770E+0	-1.15929E-2	2.30123E-3	-1.19210E-6	1.54615E-3	-9.61656E-7	1.04775E-9	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
7.61060E+0	-1.15481E-2	2.29265E-3	-1.66894E-6	1.62638E-3	-9.61598E-7	1.10595E-9	0.00000E+0	0.00000E+0	1.99750E+0	0.00000E+0
7.59340E+0	-1.15014E-2	2.28311E-3	-2.26499E-6	1.70601E-3	-9.61540E-7	1.10595E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
7.57630E+0	-1.14575E-2	2.27548E-3	-2.62262E-6	1.78540E-3	-9.61423E-7	1.16416E-9	0.00000E+0	0.00000E+0	1.99970E+0	0.00000E+0
7.55910E+0	-1.14155E-2	2.26785E-3	-3.21867E-6	1.86075E-3	-9.61365E-7	1.16416E-9	0.00000E+0	0.00000E+0	1.99790E+0	0.00000E+0
7.54200E+0	-1.13717E-2	2.26022E-3	-3.57629E-6	1.93036E-3	-9.61307E-7	1.22237E-9	0.00000E+0	0.00000E+0	2.00120E+0	0.00000E+0
7.52480E+0	-1.13326E-2	2.25259E-3	-4.05314E-6	2.00166E-3	-9.61249E-7	1.22237E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
7.50770E+0	-1.12887E-2	2.24401E-3	-4.41077E-6	2.08010E-3	-9.61190E-7	1.28058E-9	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
7.49050E+0	-1.12324E-2	2.23352E-3	-4.88761E-6	2.16629E-3	-9.61074E-7	1.28058E-9	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
7.47330E+0	-1.11876E-2	2.22494E-3	-5.24524E-6	2.18429E-3	-9.61016E-7	1.33878E-9	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
7.45620E+0	-1.11399E-2	2.21540E-3	-5.60287E-6	2.18429E-3	-9.60899E-7	1.39699E-9	0.00000E+0	0.00000E+0	2.00040E+0	0.00000E+0
7.43900E+0	-1.10837E-2	2.20491E-3	-6.07970E-6	2.18429E-3	-9.60841E-7	1.39699E-9	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
7.42190E+0	-1.10341E-2	2.19537E-3	-6.43733E-6	2.18429E-3	-9.60841E-7	1.39699E-9	0.00000E+0	0.00000E+0	1.99750E+0	0.00000E+0
7.40470E+0	-1.09797E-2	2.18488E-3	-7.03338E-6	2.18429E-3	-9.60725E-7	1.45520E-9	0.00000E+0	0.00000E+0	1.99820E+0	0.00000E+0
7.38760E+0	-1.09234E-2	2.17439E-3	-7.27180E-6	2.18429E-3	-9.60667E-7	1.45520E-9	0.00000E+0	0.00000E+0	1.99830E+0	0.00000E+0
