B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	-1.24217E-2	2.45287E-3	-6.19891E-6	-5.00682E-6	-9.65789E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99980E+0	0.00000E+0
0.00000E+0	-1.24226E-2	2.45191E-3	-3.81473E-6	5.96049E-6	-9.65847E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99830E+0	0.00000E+0
0.00000E+0	-1.24226E-2	2.45287E-3	-3.81473E-6	5.96049E-6	-9.65905E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99970E+0	0.00000E+0
7.69630E+0	-1.24226E-2	2.45191E-3	-3.57629E-6	5.96049E-6	-9.65905E-7	5.82081E-11	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
7.67920E+0	-1.24226E-2	2.45382E-3	-3.57629E-6	5.96049E-6	-9.65963E-7	5.82081E-11	0.00000E+0	0.00000E+0	2.00210E+0	0.00000E+0
7.66200E+0	-1.24236E-2	2.45382E-3	-3.33787E-6	5.72208E-6	-9.66022E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99920E+0	0.00000E+0
7.64490E+0	-1.24236E-2	2.45287E-3	-3.33787E-6	5.48366E-6	-9.66080E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
7.62770E+0	-1.24245E-2	2.45382E-3	-3.33787E-6	5.72208E-6	-9.66080E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99990E+0	0.00000E+0
7.61060E+0	-1.24245E-2	2.45382E-3	-3.09946E-6	5.48366E-6	-9.66138E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
7.59340E+0	-1.24245E-2	2.45382E-3	-2.86104E-6	5.48366E-6	-9.66138E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00140E+0	0.00000E+0
7.57630E+0	-1.24255E-2	2.45382E-3	-2.86104E-6	5.48366E-6	-9.66196E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99910E+0	0.00000E+0
7.55910E+0	-1.24255E-2	2.45382E-3	-2.86104E-6	5.48366E-6	-9.66196E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00050E+0	0.00000E+0
7.54200E+0	-1.24255E-2	2.45382E-3	-2.86104E-6	5.24524E-6	-9.66196E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00120E+0	0.00000E+0
7.52480E+0	-1.24255E-2	2.45382E-3	-2.38420E-6	5.24524E-6	-9.66196E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00140E+0	0.00000E+0
7.50770E+0	-1.24255E-2	2.45382E-3	-2.38420E-6	5.24524E-6	-9.66196E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99810E+0	0.00000E+0
7.49050E+0	-1.24255E-2	2.45477E-3	-2.14578E-6	5.00682E-6	-9.66254E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00140E+0	0.00000E+0
7.47330E+0	-1.24255E-2	2.45382E-3	-1.66894E-6	5.00682E-6	-9.66254E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00180E+0	0.00000E+0
7.45620E+0	-1.24255E-2	2.45477E-3	-1.19210E-6	5.00682E-6	-9.66313E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
7.43900E+0	-1.24255E-2	2.45382E-3	-9.53682E-7	4.76840E-6	-9.66313E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99880E+0	0.00000E+0
7.42190E+0	-1.24245E-2	2.45477E-3	-4.76841E-7	4.76840E-6	-9.66313E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99700E+0	0.00000E+0
7.40470E+0	-1.24245E-2	2.45382E-3	2.38420E-7	4.76840E-6	-9.66313E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00190E+0	0.00000E+0
7.38760E+0	-1.24236E-2	2.45477E-3	7.15259E-7	4.76840E-6	-9.66313E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00300E+0	0.00000E+0
7.37040E+0	-1.24236E-2	2.45382E-3	1.43052E-6	4.76840E-6	-9.66313E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00300E+0	0.00000E+0
7.35330E+0	-1.24226E-2	2.45382E-3	1.90736E-6	4.76840E-6	-9.66196E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99880E+0	0.00000E+0
7.33610E+0	-1.24207E-2	2.45382E-3	4.05314E-6	4.76840E-6	-9.66196E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00040E+0	0.00000E+0
7.31900E+0	-1.24188E-2	2.45382E-3	5.96049E-6	4.76840E-6	-9.66138E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00060E+0	0.00000E+0
7.30180E+0	-1.24169E-2	2.45382E-3	8.10629E-6	4.76840E-6	-9.66138E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00070E+0	0.00000E+0
7.28470E+0	-1.24188E-2	2.45382E-3	1.04905E-5	4.76840E-6	-9.66138E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
7.26750E+0	-1.24179E-2	2.45382E-3	9.05996E-6	4.76840E-6	-9.66080E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00060E+0	0.00000E+0
7.25040E+0	-1.24159E-2	2.45287E-3	9.77522E-6	4.76840E-6	-9.66022E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00110E+0	0.00000E+0
7.23320E+0	-1.24140E-2	2.45191E-3	1.21594E-5	4.76840E-6	-9.65963E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
7.21600E+0	-1.24112E-2	2.45096E-3	1.57357E-5	4.76840E-6	-9.65905E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
7.19890E+0	-1.24112E-2	2.45096E-3	1.95504E-5	4.76840E-6	-9.65847E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00110E+0	0.00000E+0
7.18170E+0	-1.24074E-2	2.45096E-3	2.05041E-5	4.76840E-6	-9.65789E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99970E+0	0.00000E+0
7.16460E+0	-1.24045E-2	2.44905E-3	2.55109E-5	5.00682E-6	-9.65672E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99870E+0	0.00000E+0
7.14740E+0	-1.24007E-2	2.44905E-3	3.12331E-5	5.00682E-6	-9.65556E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.99990E+0	0.00000E+0
7.13030E+0	-1.23988E-2	2.44905E-3	3.67167E-5	5.00682E-6	-9.65556E-7	0.00000E+0	0.00000E+0	0.00000E+0	2.00190E+0	0.00000E+0
7.11310E+0	-1.23969E-2	2.44714E-3	3.95777E-5	5.24524E-6	-9.65440E-7	5.82081E-11	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
7.09600E+0	-1.23902E-2	2.44714E-3	4.29156E-5	5.24524E-6	-9.65265E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
7.07880E+0	-1.23835E-2	2.44428E-3	5.57902E-5	5.24524E-6	-9.65090E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
7.06170E+0	-1.23749E-2	2.44428E-3	6.89034E-5	5.48366E-6	-9.64974E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.99820E+0	0.00000E+0
7.04450E+0	-1.23768E-2	2.44333E-3	8.20165E-5	5.48366E-6	-9.64974E-7	1.16416E-10	0.00000E+0	0.00000E+0	2.00130E+0	0.00000E+0
7.02740E+0	-1.23692E-2	2.44237E-3	8.01091E-5	5.48366E-6	-9.64857E-7	1.16416E-10	0.00000E+0	0.00000E+0	2.00240E+0	0.00000E+0
7.01020E+0	-1.23711E-2	2.44237E-3	9.22685E-5	5.48366E-6	-9.64799E-7	1.16416E-10	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
6.99300E+0	-1.23578E-2	2.44047E-3	9.03611E-5	5.48366E-6	-9.64392E-7	1.16416E-10	0.00000E+0	0.00000E+0	2.00060E+0	0.00000E+0
6.97590E+0	-1.23473E-2	2.43761E-3	1.27555E-4	5.72208E-6	-9.64392E-7	1.74624E-10	0.00000E+0	0.00000E+0	1.99890E+0	0.00000E+0
6.95870E+0	-1.23435E-2	2.43761E-3	1.37092E-4	5.72208E-6	-9.64159E-7	1.74624E-10	0.00000E+0	0.00000E+0	1.99740E+0	0.00000E+0
6.94160E+0	-1.23301E-2	2.43475E-3	1.50920E-4	5.72208E-6	-9.64101E-7	2.32832E-10	0.00000E+0	0.00000E+0	1.99820E+0	0.00000E+0
6.92440E+0	-1.23244E-2	2.43379E-3	1.74762E-4	5.96049E-6	-9.63926E-7	2.32832E-10	0.00000E+0	0.00000E+0	2.00100E+0	0.00000E+0
6.90730E+0	-1.23158E-2	2.43188E-3	1.89782E-4	5.96049E-6	-9.63752E-7	2.32832E-10	0.00000E+0	0.00000E+0	2.00130E+0	0.00000E+0
6.89010E+0	-1.23053E-2	2.42998E-3	2.15293E-4	5.96049E-6	-9.63635E-7	2.91040E-10	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
6.87300E+0	-1.22986E-2	2.42902E-3	2.30790E-4	5.96049E-6	-9.63460E-7	2.91040E-10	0.00000E+0	0.00000E+0	1.99910E+0	0.00000E+0
6.85580E+0	-1.22796E-2	2.42521E-3	2.52249E-4	5.96049E-6	-9.63228E-7	3.49248E-10	0.00000E+0	0.00000E+0	1.99910E+0	0.00000E+0
6.83870E+0	-1.22691E-2	2.42426E-3	3.01840E-4	5.96049E-6	-9.63169E-7	3.49248E-10	0.00000E+0	0.00000E+0	1.99950E+0	0.00000E+0
6.82150E+0	-1.22672E-2	2.42235E-3	3.14476E-4	6.19891E-6	-9.63053E-7	3.49248E-10	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
6.80440E+0	-1.22538E-2	2.42044E-3	3.30450E-4	5.96049E-6	-9.62820E-7	4.07455E-10	0.00000E+0	0.00000E+0	2.00150E+0	0.00000E+0
6.78720E+0	-1.22233E-2	2.41567E-3	3.70504E-4	5.96049E-6	-9.62529E-7	4.65665E-10	0.00000E+0	0.00000E+0	2.00120E+0	0.00000E+0
6.77010E+0	-1.22080E-2	2.41281E-3	4.39646E-4	5.96049E-6	-9.62413E-7	4.65665E-10	0.00000E+0	0.00000E+0	2.00130E+0	0.00000E+0
6.75290E+0	-1.21918E-2	2.41090E-3	4.74693E-4	5.96049E-6	-9.62238E-7	5.23873E-10	0.00000E+0	0.00000E+0	1.99760E+0	0.00000E+0
6.73570E+0	-1.21775E-2	2.40709E-3	5.12604E-4	5.96049E-6	-9.62063E-7	5.23873E-10	0.00000E+0	0.00000E+0	2.00080E+0	0.00000E+0
6.71860E+0	-1.21575E-2	2.40518E-3	5.59572E-4	5.96049E-6	-9.61889E-7	5.82080E-10	0.00000E+0	0.00000E+0	2.00220E+0	0.00000E+0
6.70140E+0	-1.21432E-2	2.40232E-3	6.08925E-4	5.96049E-6	-9.61714E-7	5.82080E-10	0.00000E+0	0.00000E+0	2.00240E+0	0.00000E+0
6.68430E+0	-1.21155E-2	2.39755E-3	6.43734E-4	5.96049E-6	-9.61481E-7	6.40288E-10	0.00000E+0	0.00000E+0	1.99800E+0	0.00000E+0
