B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	7.72481E-5	-1.62126E-5	1.84298E-4	9.53682E-7	-9.78944E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00060E+0	0.00000E+0
0.00000E+0	6.86650E-5	-1.33515E-5	2.22207E-4	9.53682E-7	-9.78944E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99970E+0	0.00000E+0
0.00000E+0	5.53133E-5	-1.14442E-5	2.22445E-4	9.53682E-7	-9.78944E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00030E+0	1.00800E+0
-9.61000E-2	4.19619E-5	-8.58313E-6	2.22445E-4	9.53682E-7	-9.78944E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00130E+0	1.07300E+0
-7.92000E-2	2.86103E-5	-5.72208E-6	2.22922E-4	9.53682E-7	-9.78944E-7	-3.02681E-9	0.00000E+0	0.00000E+0	2.00040E+0	1.11460E+0
-6.20000E-2	1.43052E-5	-2.86104E-6	2.23399E-4	9.53682E-7	-9.78944E-7	-3.02681E-9	0.00000E+0	0.00000E+0	1.99930E+0	1.12600E+0
-4.49000E-2	9.53682E-7	0.00000E+0	2.22922E-4	9.53682E-7	-9.78944E-7	-3.02681E-9	0.00000E+0	0.00000E+0	1.99800E+0	1.12820E+0
-2.77000E-2	-1.33515E-5	1.90736E-6	2.23161E-4	9.53682E-7	-9.78944E-7	-3.02681E-9	0.00000E+0	0.00000E+0	1.99930E+0	1.14360E+0
-1.06000E-2	-2.67030E-5	4.76840E-6	2.23876E-4	9.53682E-7	-9.78944E-7	-3.02681E-9	0.00000E+0	0.00000E+0	1.99960E+0	1.12440E+0
6.60000E-3	-4.00546E-5	6.67575E-6	2.24114E-4	9.53682E-7	-9.78944E-7	-3.02681E-9	0.00000E+0	0.00000E+0	2.00140E+0	1.06800E+0
2.37000E-2	-5.34060E-5	9.53680E-6	2.24114E-4	9.53682E-7	-9.78944E-7	-3.02681E-9	0.00000E+0	0.00000E+0	2.00180E+0	0.00000E+0
4.09000E-2	-6.67577E-5	1.23978E-5	2.24353E-4	9.53682E-7	-9.78944E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99880E+0	0.00000E+0
5.80000E-2	-8.01091E-5	1.52589E-5	2.24591E-4	9.53682E-7	-9.78944E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00160E+0	0.00000E+0
7.52000E-2	-9.34605E-5	1.71663E-5	2.24830E-4	9.53682E-7	-9.78886E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00140E+0	0.00000E+0
9.23000E-2	-1.06812E-4	2.00273E-5	2.25068E-4	9.53682E-7	-9.78886E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
1.09500E-1	-1.20163E-4	2.28883E-5	2.25068E-4	9.53682E-7	-9.78886E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00090E+0	0.00000E+0
1.26700E-1	-1.34469E-4	2.57493E-5	2.25306E-4	9.53682E-7	-9.78827E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00330E+0	0.00000E+0
1.43800E-1	-1.47820E-4	2.86103E-5	2.25783E-4	9.53682E-7	-9.78827E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99880E+0	0.00000E+0
1.61000E-1	-1.61172E-4	3.05178E-5	2.25783E-4	9.53682E-7	-9.78827E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00310E+0	0.00000E+0
1.78100E-1	-1.74523E-4	3.33788E-5	2.25545E-4	9.53682E-7	-9.78827E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00050E+0	0.00000E+0
1.95300E-1	-1.87875E-4	3.62399E-5	2.25783E-4	9.53682E-7	-9.78827E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
2.12400E-1	-2.02180E-4	3.81472E-5	2.25783E-4	9.53682E-7	-9.78769E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99790E+0	0.00000E+0
2.29600E-1	-2.15531E-4	4.10082E-5	2.25783E-4	9.53682E-7	-9.78769E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
2.46700E-1	-2.28883E-4	4.38693E-5	2.25783E-4	9.53682E-7	-9.78769E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99880E+0	0.00000E+0
2.63900E-1	-2.42234E-4	4.57766E-5	2.26260E-4	9.53682E-7	-9.78711E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00160E+0	0.00000E+0
2.81000E-1	-2.55587E-4	4.86376E-5	2.26499E-4	9.53682E-7	-9.78711E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99790E+0	0.00000E+0
2.98200E-1	-2.68938E-4	5.14986E-5	2.26737E-4	9.53682E-7	-9.78711E-7	-2.96860E-9	0.00000E+0	0.00000E+0	1.99730E+0	0.00000E+0
3.15300E-1	-2.82289E-4	5.43597E-5	2.26260E-4	9.53682E-7	-9.78711E-7	-2.96860E-9	0.00000E+0	0.00000E+0	2.00260E+0	0.00000E+0
