B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	2.54633E-4	-4.95913E-5	1.18233E-3	4.52998E-6	-9.76732E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00210E+0	0.00000E+0
0.00000E+0	2.39373E-4	-4.67303E-5	7.16928E-4	3.09946E-6	-9.76790E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00280E+0	0.00000E+0
0.00000E+0	2.16485E-4	-4.19619E-5	7.08584E-4	3.09946E-6	-9.76848E-7	-2.38653E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
-1.96300E-1	1.93597E-4	-3.81472E-5	7.01193E-4	3.09946E-6	-9.76906E-7	-2.44474E-9	0.00000E+0	0.00000E+0	1.99810E+0	0.00000E+0
-1.79200E-1	1.71662E-4	-3.33788E-5	6.94279E-4	3.09946E-6	-9.76965E-7	-2.44474E-9	0.00000E+0	0.00000E+0	1.99830E+0	0.00000E+0
-1.62000E-1	1.48774E-4	-2.95640E-5	6.87603E-4	3.09946E-6	-9.76965E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
-1.44900E-1	1.27793E-4	-2.47956E-5	6.81881E-4	3.09946E-6	-9.77023E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00050E+0	0.00000E+0
-1.27700E-1	1.05858E-4	-2.00273E-5	6.76636E-4	3.09946E-6	-9.77023E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00210E+0	0.00000E+0
-1.10600E-1	8.39238E-5	-1.62126E-5	6.71390E-4	3.09946E-6	-9.77081E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00010E+0	1.02920E+0
-9.34000E-2	6.29430E-5	-1.23978E-5	6.66622E-4	2.86104E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00000E+0	1.08570E+0
-7.63000E-2	4.19619E-5	-8.58313E-6	6.62092E-4	2.86104E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00060E+0	1.11190E+0
-5.91000E-2	2.09810E-5	-4.76840E-6	6.57801E-4	2.86104E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99810E+0	1.12700E+0
-4.20000E-2	0.00000E+0	0.00000E+0	6.53747E-4	2.86104E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00190E+0	1.13580E+0
-2.48000E-2	-2.09810E-5	3.81473E-6	6.50171E-4	2.86104E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99720E+0	1.13020E+0
-7.70000E-3	-4.19619E-5	7.62945E-6	6.46595E-4	2.86104E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99950E+0	1.12430E+0
9.50000E-3	-6.29430E-5	1.14442E-5	6.43257E-4	2.86104E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99960E+0	1.05030E+0
2.67000E-2	-8.29701E-5	1.52589E-5	6.40158E-4	2.86104E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99880E+0	0.00000E+0
4.38000E-2	-1.02997E-4	1.90736E-5	6.36820E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
6.10000E-2	-1.23979E-4	2.38420E-5	6.33720E-4	2.86104E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99920E+0	0.00000E+0
7.81000E-2	-1.44006E-4	2.76567E-5	6.30621E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00090E+0	0.00000E+0
9.53000E-2	-1.64033E-4	3.14715E-5	6.27998E-4	2.62262E-6	-9.77256E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
1.12400E-1	-1.84060E-4	3.52862E-5	6.25614E-4	2.62262E-6	-9.77256E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99820E+0	0.00000E+0
1.29600E-1	-2.04087E-4	3.91009E-5	6.23230E-4	2.62262E-6	-9.77256E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99950E+0	0.00000E+0
1.46700E-1	-2.24114E-4	4.29156E-5	6.21084E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99850E+0	0.00000E+0
1.63900E-1	-2.44142E-4	4.67303E-5	6.18700E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00120E+0	0.00000E+0
1.81000E-1	-2.64170E-4	5.05450E-5	6.16793E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
1.98200E-1	-2.84197E-4	5.43597E-5	6.14647E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
2.15300E-1	-3.04224E-4	5.81744E-5	6.12501E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
2.32500E-1	-3.24251E-4	6.19893E-5	6.10594E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99880E+0	0.00000E+0
2.49700E-1	-3.44278E-4	6.58040E-5	6.08925E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99830E+0	0.00000E+0
2.66800E-1	-3.63352E-4	6.96187E-5	6.07017E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00080E+0	0.00000E+0
2.84000E-1	-3.83379E-4	7.34334E-5	6.05348E-4	2.62262E-6	-9.77197E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
3.01100E-1	-4.03406E-4	7.72481E-5	6.03680E-4	2.62262E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00050E+0	0.00000E+0
3.18300E-1	-4.22480E-4	8.10628E-5	6.02011E-4	2.62262E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
3.35400E-1	-4.42507E-4	8.48775E-5	6.00103E-4	2.62262E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99980E+0	0.00000E+0
3.52600E-1	-4.62534E-4	8.86922E-5	5.98673E-4	2.62262E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00050E+0	0.00000E+0
3.69700E-1	-4.81607E-4	9.25069E-5	5.96765E-4	2.62262E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99840E+0	0.00000E+0
3.86900E-1	-5.00683E-4	9.63216E-5	5.95096E-4	2.62262E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
4.04000E-1	-5.20710E-4	1.00136E-4	5.93428E-4	2.38420E-6	-9.77139E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00230E+0	0.00000E+0
4.21200E-1	-5.39783E-4	1.03951E-4	5.91520E-4	2.38420E-6	-9.77081E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
4.38300E-1	-5.59811E-4	1.07766E-4	5.89851E-4	2.38420E-6	-9.77081E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99840E+0	0.00000E+0
4.55500E-1	-5.78884E-4	1.10627E-4	5.88421E-4	2.38420E-6	-9.77081E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99920E+0	0.00000E+0
4.72600E-1	-5.98911E-4	1.14441E-4	5.86275E-4	2.38420E-6	-9.77081E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00120E+0	0.00000E+0
4.89800E-1	-6.17031E-4	1.19210E-4	5.84129E-4	2.38420E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00180E+0	0.00000E+0
5.07000E-1	-6.37058E-4	1.22071E-4	5.83652E-4	2.38420E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00130E+0	0.00000E+0
5.24100E-1	-6.56132E-4	1.25886E-4	5.79122E-4	2.38420E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99860E+0	0.00000E+0
5.41300E-1	-6.75205E-4	1.29701E-4	5.80076E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00040E+0	0.00000E+0
5.58400E-1	-6.94279E-4	1.33515E-4	5.74593E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
5.75600E-1	-7.13352E-4	1.37330E-4	5.76977E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00180E+0	0.00000E+0
5.92700E-1	-7.33379E-4	1.41145E-4	5.67917E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00120E+0	0.00000E+0
6.09900E-1	-7.51499E-4	1.44006E-4	5.75069E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99670E+0	0.00000E+0
6.27000E-1	-7.71526E-4	1.47820E-4	5.61718E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00280E+0	0.00000E+0
6.44200E-1	-7.90600E-4	1.52589E-4	5.67440E-4	2.14578E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
6.61300E-1	-8.08720E-4	1.55450E-4	5.66725E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
6.78500E-1	-8.28747E-4	1.59265E-4	5.47413E-4	2.14578E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00060E+0	0.00000E+0
6.95600E-1	-8.47820E-4	1.63079E-4	5.66486E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99900E+0	0.00000E+0
7.12800E-1	-8.64986E-4	1.65940E-4	5.59334E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
7.29900E-1	-8.85967E-4	1.70709E-4	5.30962E-4	2.14578E-6	-9.76906E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99770E+0	0.00000E+0
7.47100E-1	-9.05041E-4	1.74523E-4	5.55757E-4	2.14578E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
7.64300E-1	-9.21253E-4	1.77384E-4	5.67678E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99890E+0	0.00000E+0
7.81400E-1	-9.42234E-4	1.81199E-4	5.22617E-4	2.14578E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00020E+0	0.00000E+0
7.98600E-1	-9.64168E-4	1.85967E-4	5.13796E-4	2.14578E-6	-9.76906E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00060E+0	0.00000E+0
8.15700E-1	-9.79431E-4	1.88828E-4	5.63625E-4	2.14578E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00130E+0	0.00000E+0
8.32900E-1	-9.94690E-4	1.91689E-4	5.66009E-4	2.14578E-6	-9.77081E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
8.50000E-1	-1.01853E-3	1.96458E-4	5.02590E-4	1.90736E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00140E+0	0.00000E+0
8.67200E-1	-1.04142E-3	2.01226E-4	4.77077E-4	1.66894E-6	-9.76790E-7	-2.44474E-9	0.00000E+0	0.00000E+0	1.99860E+0	0.00000E+0
8.84300E-1	-1.05668E-3	2.03134E-4	5.39307E-4	2.14578E-6	-9.76906E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00170E+0	0.00000E+0
9.01500E-1	-1.06908E-3	2.05041E-4	5.87944E-4	2.14578E-6	-9.77023E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99970E+0	0.00000E+0
9.18600E-1	-1.08815E-3	2.09809E-4	5.45029E-4	2.14578E-6	-9.77081E-7	-2.56115E-9	0.00000E+0	0.00000E+0	2.00190E+0	0.00000E+0
9.35800E-1	-1.11676E-3	2.14578E-4	4.57050E-4	1.66894E-6	-9.76906E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99850E+0	0.00000E+0
9.52900E-1	-1.13965E-3	2.19346E-4	4.35593E-4	1.43052E-6	-9.76732E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00080E+0	0.00000E+0
9.70100E-1	-1.15205E-3	2.22207E-4	5.19279E-4	1.90736E-6	-9.76790E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
9.87200E-1	-1.16063E-3	2.23161E-4	6.03918E-4	2.38420E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00040E+0	0.00000E+0
1.00440E+0	-1.17589E-3	2.26022E-4	5.95096E-4	2.14578E-6	-9.77081E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00210E+0	0.00000E+0
1.02160E+0	-1.20545E-3	2.31744E-4	4.99252E-4	1.90736E-6	-9.76965E-7	-2.56115E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
1.03870E+0	-1.23597E-3	2.38420E-4	3.94585E-4	1.43052E-6	-9.76790E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00160E+0	0.00000E+0
1.05590E+0	-1.25600E-3	2.42234E-4	3.82664E-4	1.19210E-6	-9.76732E-7	-2.44474E-9	0.00000E+0	0.00000E+0	1.99800E+0	0.00000E+0
1.07300E+0	-1.26649E-3	2.44142E-4	4.86614E-4	1.90736E-6	-9.76732E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00030E+0	0.00000E+0
1.09020E+0	-1.27221E-3	2.45096E-4	6.11786E-4	2.38420E-6	-9.76848E-7	-2.44474E-9	0.00000E+0	0.00000E+0	1.99930E+0	0.00000E+0
1.10730E+0	-1.28079E-3	2.47004E-4	6.58754E-4	2.62262E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
1.12450E+0	-1.30368E-3	2.50818E-4	6.02249E-4	2.14578E-6	-9.76965E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
1.14160E+0	-1.34087E-3	2.58448E-4	4.74455E-4	1.43052E-6	-9.76848E-7	-2.56115E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
1.15880E+0	-1.37330E-3	2.65123E-4	3.47378E-4	9.53682E-7	-9.76790E-7	-2.56115E-9	0.00000E+0	0.00000E+0	2.00140E+0	0.00000E+0
1.17590E+0	-1.39428E-3	2.68938E-4	3.02078E-4	9.53682E-7	-9.76732E-7	-2.50294E-9	0.00000E+0	0.00000E+0	1.99990E+0	0.00000E+0
1.19310E+0	-1.40382E-3	2.69892E-4	3.79803E-4	1.43052E-6	-9.76674E-7	-2.38653E-9	0.00000E+0	0.00000E+0	2.00360E+0	0.00000E+0
1.21020E+0	-1.40858E-3	2.71799E-4	5.36446E-4	1.90736E-6	-9.76674E-7	-2.38653E-9	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
1.22740E+0	-1.41145E-3	2.71799E-4	6.75682E-4	2.62262E-6	-9.76732E-7	-2.38653E-9	0.00000E+0	0.00000E+0	1.99940E+0	0.00000E+0
1.24460E+0	-1.41717E-3	2.73706E-4	7.32902E-4	2.62262E-6	-9.76732E-7	-2.44474E-9	0.00000E+0	0.00000E+0	1.99960E+0	0.00000E+0
1.26170E+0	-1.44006E-3	2.77521E-4	6.91418E-4	2.62262E-6	-9.76732E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00430E+0	0.00000E+0
1.27890E+0	-1.48011E-3	2.85150E-4	5.68155E-4	2.14578E-6	-9.76674E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00000E+0	0.00000E+0
1.29600E+0	-1.52112E-3	2.93734E-4	4.10320E-4	1.43052E-6	-9.76674E-7	-2.56115E-9	0.00000E+0	0.00000E+0	2.00010E+0	0.00000E+0
1.31320E+0	-1.55164E-3	2.98502E-4	2.78475E-4	7.15259E-7	-9.76674E-7	-2.56115E-9	0.00000E+0	0.00000E+0	1.99820E+0	0.00000E+0
1.33030E+0	-1.56976E-3	3.02317E-4	2.23638E-4	4.76841E-7	-9.76674E-7	-2.50294E-9	0.00000E+0	0.00000E+0	2.00100E+0	0.00000E+0
1.34750E+0	-1.57834E-3	3.03270E-4	2.77283E-4	7.15259E-7	-9.76615E-7	-2.44474E-9	0.00000E+0	0.00000E+0	2.00090E+0	0.00000E+0
