B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	6.23086E-3	-1.23740E-3	3.57630E-7	5.92474E-4	-9.66371E-7	8.73118E-10	0.00000E+0	0.00000E+0	1.00035E+1	7.68880E+0
0.00000E+0	6.22991E-3	-1.23645E-3	9.53682E-7	5.48605E-4	-9.66604E-7	8.14911E-10	0.00000E+0	0.00000E+0	1.00018E+1	7.68860E+0
-7.69630E+0	6.22752E-3	-1.23597E-3	1.19210E-6	4.93530E-4	-9.66778E-7	7.56703E-10	0.00000E+0	0.00000E+0	9.99820E+0	7.68890E+0
-7.67940E+0	6.22657E-3	-1.23454E-3	1.43052E-6	4.44772E-4	-9.66953E-7	6.98495E-10	0.00000E+0	0.00000E+0	9.99980E+0	7.68900E+0
-7.66230E+0	6.22562E-3	-1.23359E-3	1.66894E-6	3.98399E-4	-9.67128E-7	5.82080E-10	0.00000E+0	0.00000E+0	1.00023E+1	7.68970E+0
-7.64510E+0	6.22466E-3	-1.23311E-3	1.90736E-6	3.54888E-4	-9.67302E-7	5.82080E-10	0.00000E+0	0.00000E+0	9.99700E+0	7.69080E+0
-7.62800E+0	6.22419E-3	-1.23263E-3	2.14578E-6	3.11734E-4	-9.67477E-7	5.23873E-10	0.00000E+0	0.00000E+0	9.99720E+0	7.69030E+0
-7.61080E+0	6.22371E-3	-1.23168E-3	2.26499E-6	2.72634E-4	-9.67593E-7	4.65665E-10	0.00000E+0	0.00000E+0	1.00032E+1	7.69080E+0
-7.59360E+0	6.22323E-3	-1.23168E-3	2.50341E-6	2.37347E-4	-9.67768E-7	4.07455E-10	0.00000E+0	0.00000E+0	9.99760E+0	7.68880E+0
-7.57650E+0	6.22371E-3	-1.23072E-3	2.62262E-6	2.03372E-4	-9.67942E-7	3.49248E-10	0.00000E+0	0.00000E+0	9.99920E+0	7.69000E+0
-7.55930E+0	6.22419E-3	-1.23072E-3	2.98025E-6	1.73689E-4	-9.68059E-7	3.49248E-10	0.00000E+0	0.00000E+0	1.00022E+1	7.69270E+0
-7.54220E+0	6.22419E-3	-1.23025E-3	3.09946E-6	1.46748E-4	-9.68175E-7	2.91040E-10	0.00000E+0	0.00000E+0	1.00038E+1	7.69240E+0
-7.52500E+0	6.22466E-3	-1.22977E-3	3.21867E-6	1.22310E-4	-9.68292E-7	2.32832E-10	0.00000E+0	0.00000E+0	1.00013E+1	7.69250E+0
-7.50790E+0	6.22562E-3	-1.22929E-3	3.57629E-6	1.01567E-4	-9.68408E-7	2.32832E-10	0.00000E+0	0.00000E+0	1.00023E+1	7.69430E+0
-7.49070E+0	6.22609E-3	-1.22882E-3	3.69550E-6	8.38046E-5	-9.68525E-7	1.74624E-10	0.00000E+0	0.00000E+0	1.00004E+1	7.69480E+0
-7.47360E+0	6.22657E-3	-1.22882E-3	3.81473E-6	6.87842E-5	-9.68583E-7	1.16416E-10	0.00000E+0	0.00000E+0	1.00016E+1	7.69490E+0
-7.45640E+0	6.22752E-3	-1.22834E-3	4.05314E-6	5.65054E-5	-9.68699E-7	1.16416E-10	0.00000E+0	0.00000E+0	9.99180E+0	7.69510E+0
-7.43930E+0	6.22848E-3	-1.22834E-3	4.29156E-6	4.64919E-5	-9.68757E-7	5.82081E-11	0.00000E+0	0.00000E+0	9.99560E+0	7.69600E+0
-7.42210E+0	6.22895E-3	-1.22786E-3	4.52998E-6	3.92201E-5	-9.68874E-7	5.82081E-11	0.00000E+0	0.00000E+0	9.99770E+0	7.69490E+0
-7.40500E+0	6.22991E-3	-1.22739E-3	4.64919E-6	3.40941E-5	-9.68932E-7	5.82081E-11	0.00000E+0	0.00000E+0	1.00056E+1	7.69590E+0
-7.38780E+0	6.23038E-3	-1.22739E-3	4.88761E-6	3.05178E-5	-9.68990E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.00126E+1	7.69810E+0
-7.37070E+0	6.23086E-3	-1.22691E-3	5.12603E-6	2.87296E-5	-9.69048E-7	0.00000E+0	0.00000E+0	0.00000E+0	1.00080E+1	7.69950E+0
-7.35350E+0	6.23181E-3	-1.22643E-3	5.36445E-6	2.84911E-5	-9.69107E-7	0.00000E+0	0.00000E+0	0.00000E+0	9.99790E+0	7.70050E+0
-7.33630E+0	6.23181E-3	-1.22643E-3	5.48366E-6	2.96832E-5	-9.69165E-7	-5.82081E-11	0.00000E+0	0.00000E+0	9.99700E+0	7.70010E+0
-7.31920E+0	6.23277E-3	-1.22596E-3	5.84128E-6	3.21867E-5	-9.69165E-7	-5.82081E-11	0.00000E+0	0.00000E+0	1.00040E+1	7.70080E+0
-7.30200E+0	6.23277E-3	-1.22548E-3	6.07970E-6	3.55246E-5	-9.69223E-7	-1.16416E-10	0.00000E+0	0.00000E+0	9.99940E+0	7.70340E+0
-7.28490E+0	6.23277E-3	-1.22500E-3	6.31812E-6	4.00546E-5	-9.69281E-7	-1.16416E-10	0.00000E+0	0.00000E+0	9.99420E+0	7.70260E+0
