B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	-6.22466E-3	1.22739E-3	-4.17235E-6	6.01891E-4	-9.67651E-7	-1.16416E-10	0.00000E+0	0.00000E+0	4.99770E+0	0.00000E+0
0.00000E+0	-6.22514E-3	1.22739E-3	-3.57629E-6	5.60526E-4	-9.67826E-7	-1.16416E-10	0.00000E+0	0.00000E+0	5.00360E+0	0.00000E+0
7.69630E+0	-6.22657E-3	1.22691E-3	-3.33787E-6	4.83753E-4	-9.68117E-7	-2.32832E-10	0.00000E+0	0.00000E+0	4.99730E+0	0.00000E+0
7.67940E+0	-6.22800E-3	1.22691E-3	-3.57629E-6	4.10201E-4	-9.68350E-7	-3.49248E-10	0.00000E+0	0.00000E+0	5.00020E+0	0.00000E+0
7.66230E+0	-6.22943E-3	1.22739E-3	-4.05314E-6	3.55842E-4	-9.68525E-7	-3.49248E-10	0.00000E+0	0.00000E+0	4.99700E+0	0.00000E+0
7.64510E+0	-6.23086E-3	1.22739E-3	-4.41077E-6	3.14953E-4	-9.68757E-7	-4.07455E-10	0.00000E+0	0.00000E+0	5.00440E+0	0.00000E+0
7.62800E+0	-6.23229E-3	1.22739E-3	-4.64919E-6	2.59163E-4	-9.68990E-7	-5.23873E-10	0.00000E+0	0.00000E+0	4.99390E+0	0.00000E+0
7.61080E+0	-6.23372E-3	1.22739E-3	-4.64919E-6	2.18988E-4	-9.69165E-7	-5.82080E-10	0.00000E+0	0.00000E+0	5.00090E+0	0.00000E+0
7.59360E+0	-6.23420E-3	1.22739E-3	-4.52998E-6	1.93478E-4	-9.69339E-7	-6.40288E-10	0.00000E+0	0.00000E+0	4.99890E+0	0.00000E+0
7.57650E+0	-6.23515E-3	1.22786E-3	-4.41077E-6	1.62722E-4	-9.69514E-7	-6.40288E-10	0.00000E+0	0.00000E+0	5.00140E+0	0.00000E+0
7.55930E+0	-6.23611E-3	1.22739E-3	-4.29156E-6	1.33277E-4	-9.69689E-7	-7.56703E-10	0.00000E+0	0.00000E+0	4.99830E+0	0.00000E+0
7.54220E+0	-6.23706E-3	1.22786E-3	-4.29156E-6	1.08004E-4	-9.69863E-7	-7.56703E-10	0.00000E+0	0.00000E+0	5.00940E+0	0.00000E+0
7.52500E+0	-6.23801E-3	1.22786E-3	-4.41077E-6	9.00035E-5	-9.69980E-7	-8.14911E-10	0.00000E+0	0.00000E+0	5.00480E+0	0.00000E+0
7.50790E+0	-6.23897E-3	1.22739E-3	-4.29156E-6	7.28373E-5	-9.70154E-7	-8.73118E-10	0.00000E+0	0.00000E+0	5.00500E+0	0.00000E+0
7.49070E+0	-6.23992E-3	1.22739E-3	-4.05314E-6	5.54326E-5	-9.70329E-7	-9.31330E-10	0.00000E+0	0.00000E+0	5.00090E+0	0.00000E+0
7.47360E+0	-6.24040E-3	1.22786E-3	-3.57629E-6	4.27964E-5	-9.70445E-7	-9.89537E-10	0.00000E+0	0.00000E+0	4.99330E+0	0.00000E+0
7.45640E+0	-6.24135E-3	1.22739E-3	-2.86104E-6	3.23060E-5	-9.70562E-7	-9.89537E-10	0.00000E+0	0.00000E+0	5.00420E+0	0.00000E+0
7.43930E+0	-6.24183E-3	1.22739E-3	-2.38420E-6	2.37228E-5	-9.70736E-7	-1.04775E-9	0.00000E+0	0.00000E+0	5.00080E+0	0.00000E+0
7.42210E+0	-6.24231E-3	1.22739E-3	-2.14578E-6	1.68086E-5	-9.70795E-7	-1.04775E-9	0.00000E+0	0.00000E+0	5.00540E+0	0.00000E+0
7.40500E+0	-6.24374E-3	1.22691E-3	-1.66894E-6	1.13249E-5	-9.70969E-7	-1.10595E-9	0.00000E+0	0.00000E+0	5.00190E+0	0.00000E+0
7.38780E+0	-6.24421E-3	1.22691E-3	-1.54973E-6	6.55654E-6	-9.71086E-7	-1.10595E-9	0.00000E+0	0.00000E+0	5.00350E+0	0.00000E+0
7.37070E+0	-6.24469E-3	1.22691E-3	-1.43052E-6	3.69550E-6	-9.71202E-7	-1.16416E-9	0.00000E+0	0.00000E+0	4.99990E+0	0.00000E+0
7.35350E+0	-6.24517E-3	1.22691E-3	-1.19210E-6	1.19210E-6	-9.71319E-7	-1.22237E-9	0.00000E+0	0.00000E+0	5.00010E+0	0.00000E+0
7.33630E+0	-6.24564E-3	1.22691E-3	-1.07289E-6	0.00000E+0	-9.71435E-7	-1.28058E-9	0.00000E+0	0.00000E+0	5.00610E+0	0.00000E+0
7.31920E+0	-6.24660E-3	1.22691E-3	-9.53682E-7	-7.15259E-7	-9.71493E-7	-1.28058E-9	0.00000E+0	0.00000E+0	5.00280E+0	0.00000E+0
7.30200E+0	-6.24707E-3	1.22643E-3	-9.53682E-7	-1.07289E-6	-9.71610E-7	-1.28058E-9	0.00000E+0	0.00000E+0	4.99720E+0	0.00000E+0
7.28490E+0	-6.24755E-3	1.22596E-3	-8.34469E-7	-1.19210E-6	-9.71726E-7	-1.33878E-9	0.00000E+0	0.00000E+0	5.00820E+0	0.00000E+0
7.26770E+0	-6.24803E-3	1.22548E-3	-7.15259E-7	-1.31131E-6	-9.71784E-7	-1.33878E-9	0.00000E+0	0.00000E+0	5.00870E+0	0.00000E+0
7.25060E+0	-6.24898E-3	1.22596E-3	-7.15259E-7	-1.31131E-6	-9.71901E-7	-1.39699E-9	0.00000E+0	0.00000E+0	4.99890E+0	0.00000E+0
7.23340E+0	-6.24898E-3	1.22548E-3	-7.15259E-7	-1.31131E-6	-9.71959E-7	-1.45520E-9	0.00000E+0	0.00000E+0	4.99560E+0	0.00000E+0
7.21630E+0	-6.24993E-3	1.22548E-3	-4.76841E-7	-1.19210E-6	-9.72017E-7	-1.45520E-9	0.00000E+0	0.00000E+0	5.00520E+0	0.00000E+0
7.19910E+0	-6.25041E-3	1.22548E-3	-4.76841E-7	-1.07289E-6	-9.72075E-7	-1.45520E-9	0.00000E+0	0.00000E+0	4.99680E+0	0.00000E+0
7.18200E+0	-6.25041E-3	1.22500E-3	-3.57630E-7	-9.53682E-7	-9.72133E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00880E+0	0.00000E+0
7.16480E+0	-6.25089E-3	1.22453E-3	-3.57630E-7	-7.15259E-7	-9.72192E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00030E+0	0.00000E+0
7.14770E+0	-6.25136E-3	1.22453E-3	-3.57630E-7	-4.76841E-7	-9.72250E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00000E+0	0.00000E+0
7.13050E+0	-6.25136E-3	1.22453E-3	-2.38420E-7	-2.38420E-7	-9.72308E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00480E+0	0.00000E+0
7.11340E+0	-6.25184E-3	1.22405E-3	-2.38420E-7	2.38420E-7	-9.72366E-7	-1.57161E-9	0.00000E+0	0.00000E+0	4.99780E+0	0.00000E+0
7.09620E+0	-6.25184E-3	1.22357E-3	-2.38420E-7	7.15259E-7	-9.72366E-7	-1.57161E-9	0.00000E+0	0.00000E+0	5.00600E+0	0.00000E+0
7.07900E+0	-6.25232E-3	1.22357E-3	-1.19210E-7	1.31131E-6	-9.72424E-7	-1.57161E-9	0.00000E+0	0.00000E+0	5.00370E+0	0.00000E+0
7.06190E+0	-6.25232E-3	1.22309E-3	-1.19210E-7	1.90736E-6	-9.72424E-7	-1.57161E-9	0.00000E+0	0.00000E+0	4.99900E+0	0.00000E+0
7.04470E+0	-6.25232E-3	1.22262E-3	0.00000E+0	3.09946E-6	-9.72483E-7	-1.57161E-9	0.00000E+0	0.00000E+0	5.00450E+0	0.00000E+0
7.02760E+0	-6.25232E-3	1.22214E-3	0.00000E+0	4.17235E-6	-9.72483E-7	-1.62982E-9	0.00000E+0	0.00000E+0	4.99860E+0	0.00000E+0
7.01040E+0	-6.25232E-3	1.22166E-3	0.00000E+0	5.72208E-6	-9.72541E-7	-1.62982E-9	0.00000E+0	0.00000E+0	5.00270E+0	0.00000E+0
6.99330E+0	-6.25232E-3	1.22214E-3	1.19210E-7	7.15259E-6	-9.72541E-7	-1.62982E-9	0.00000E+0	0.00000E+0	4.99910E+0	0.00000E+0
6.97610E+0	-6.25232E-3	1.22119E-3	1.19210E-7	9.05996E-6	-9.72541E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00100E+0	0.00000E+0
6.95900E+0	-6.25184E-3	1.22119E-3	2.38420E-7	1.13249E-5	-9.72541E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00470E+0	0.00000E+0
6.94180E+0	-6.25184E-3	1.22023E-3	2.38420E-7	1.43052E-5	-9.72541E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00630E+0	0.00000E+0
6.92470E+0	-6.25184E-3	1.22023E-3	2.38420E-7	1.77623E-5	-9.72599E-7	-1.68803E-9	0.00000E+0	0.00000E+0	4.99910E+0	0.00000E+0
6.90750E+0	-6.25136E-3	1.22023E-3	2.38420E-7	2.18154E-5	-9.72599E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00470E+0	0.00000E+0
6.89040E+0	-6.25136E-3	1.21928E-3	3.57630E-7	2.61070E-5	-9.72599E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00380E+0	0.00000E+0
6.87320E+0	-6.25136E-3	1.21928E-3	3.57630E-7	2.98024E-5	-9.72541E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00290E+0	0.00000E+0
6.85610E+0	-6.25089E-3	1.21880E-3	3.57630E-7	3.56438E-5	-9.72541E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00010E+0	0.00000E+0
6.83890E+0	-6.25041E-3	1.21785E-3	3.57630E-7	4.11274E-5	-9.72541E-7	-1.68803E-9	0.00000E+0	0.00000E+0	4.99460E+0	0.00000E+0
6.82170E+0	-6.24993E-3	1.21785E-3	4.76841E-7	4.80416E-5	-9.72541E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00360E+0	0.00000E+0
6.80460E+0	-6.24898E-3	1.21690E-3	5.96050E-7	5.47173E-5	-9.72483E-7	-1.68803E-9	0.00000E+0	0.00000E+0	4.99970E+0	0.00000E+0
6.78740E+0	-6.24803E-3	1.21690E-3	5.96050E-7	6.22277E-5	-9.72424E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00070E+0	0.00000E+0
6.77030E+0	-6.24707E-3	1.21690E-3	5.96050E-7	6.99763E-5	-9.72424E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00460E+0	0.00000E+0
6.75310E+0	-6.24517E-3	1.21547E-3	5.96050E-7	7.89170E-5	-9.72366E-7	-1.68803E-9	0.00000E+0	0.00000E+0	5.00630E+0	0.00000E+0
6.73600E+0	-6.24374E-3	1.21547E-3	5.96050E-7	8.85730E-5	-9.72366E-7	-1.62982E-9	0.00000E+0	0.00000E+0	4.99800E+0	0.00000E+0
6.71880E+0	-6.24135E-3	1.21451E-3	7.15259E-7	1.00613E-4	-9.72308E-7	-1.62982E-9	0.00000E+0	0.00000E+0	4.99600E+0	0.00000E+0
6.70170E+0	-6.23897E-3	1.21451E-3	7.15259E-7	1.11223E-4	-9.72250E-7	-1.62982E-9	0.00000E+0	0.00000E+0	5.00720E+0	0.00000E+0
6.68450E+0	-6.23658E-3	1.21356E-3	7.15259E-7	1.22906E-4	-9.72192E-7	-1.57161E-9	0.00000E+0	0.00000E+0	4.99930E+0	0.00000E+0
6.66740E+0	-6.23468E-3	1.21260E-3	8.34469E-7	1.32442E-4	-9.72133E-7	-1.57161E-9	0.00000E+0	0.00000E+0	5.00030E+0	0.00000E+0
6.65020E+0	-6.23229E-3	1.21213E-3	8.34469E-7	1.42694E-4	-9.72075E-7	-1.57161E-9	0.00000E+0	0.00000E+0	4.99860E+0	0.00000E+0
6.63310E+0	-6.22943E-3	1.21213E-3	8.34469E-7	1.56642E-4	-9.72017E-7	-1.57161E-9	0.00000E+0	0.00000E+0	5.00020E+0	0.00000E+0
6.61590E+0	-6.22562E-3	1.21070E-3	8.34469E-7	1.72139E-4	-9.71959E-7	-1.57161E-9	0.00000E+0	0.00000E+0	4.99820E+0	0.00000E+0
6.59870E+0	-6.22275E-3	1.21022E-3	8.34469E-7	1.84895E-4	-9.71901E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00090E+0	0.00000E+0
6.58160E+0	-6.21894E-3	1.20927E-3	8.34469E-7	1.99080E-4	-9.71842E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00010E+0	0.00000E+0
6.56440E+0	-6.21465E-3	1.20879E-3	8.34469E-7	2.14220E-4	-9.71726E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00610E+0	0.00000E+0
6.54730E+0	-6.21036E-3	1.20784E-3	8.34469E-7	2.29121E-4	-9.71668E-7	-1.51341E-9	0.00000E+0	0.00000E+0	5.00460E+0	0.00000E+0
6.53010E+0	-6.20463E-3	1.20688E-3	8.34469E-7	2.48553E-4	-9.71551E-7	-1.45520E-9	0.00000E+0	0.00000E+0	4.99480E+0	0.00000E+0
6.51300E+0	-6.19891E-3	1.20593E-3	9.53682E-7	2.67269E-4	-9.71493E-7	-1.45520E-9	0.00000E+0	0.00000E+0	5.00070E+0	0.00000E+0
6.49580E+0	-6.19414E-3	1.20450E-3	8.34469E-7	2.81217E-4	-9.71435E-7	-1.45520E-9	0.00000E+0	0.00000E+0	5.00360E+0	0.00000E+0
6.47870E+0	-6.18938E-3	1.20450E-3	8.34469E-7	2.96833E-4	-9.71377E-7	-1.39699E-9	0.00000E+0	0.00000E+0	5.00320E+0	0.00000E+0
6.46150E+0	-6.18413E-3	1.20307E-3	8.34469E-7	3.13522E-4	-9.71260E-7	-1.39699E-9	0.00000E+0	0.00000E+0	4.99400E+0	0.00000E+0
6.44440E+0	-6.17793E-3	1.20211E-3	8.34469E-7	3.32477E-4	-9.71144E-7	-1.33878E-9	0.00000E+0	0.00000E+0	5.00260E+0	0.00000E+0
6.42720E+0	-6.17173E-3	1.20116E-3	9.53682E-7	3.51312E-4	-9.71027E-7	-1.33878E-9	0.00000E+0	0.00000E+0	4.99750E+0	0.00000E+0
6.41010E+0	-6.16458E-3	1.19973E-3	8.34469E-7	3.71816E-4	-9.70969E-7	-1.28058E-9	0.00000E+0	0.00000E+0	5.00300E+0	0.00000E+0
6.39290E+0	-6.15790E-3	1.19878E-3	8.34469E-7	3.89459E-4	-9.70853E-7	-1.28058E-9	0.00000E+0	0.00000E+0	4.99820E+0	0.00000E+0
6.37580E+0	-6.15075E-3	1.19735E-3	8.34469E-7	4.08174E-4	-9.70795E-7	-1.28058E-9	0.00000E+0	0.00000E+0	5.00530E+0	0.00000E+0
6.35860E+0	-6.14455E-3	1.19592E-3	9.53682E-7	4.27129E-4	-9.70678E-7	-1.22237E-9	0.00000E+0	0.00000E+0	4.99590E+0	0.00000E+0
6.34140E+0	-6.13502E-3	1.19448E-3	8.34469E-7	4.49302E-4	-9.70562E-7	-1.22237E-9	0.00000E+0	0.00000E+0	4.99920E+0	0.00000E+0
6.32430E+0	-6.12691E-3	1.19305E-3	8.34469E-7	4.69686E-4	-9.70445E-7	-1.16416E-9	0.00000E+0	0.00000E+0	5.00450E+0	0.00000E+0
6.30710E+0	-6.11785E-3	1.19115E-3	8.34469E-7	4.90073E-4	-9.70329E-7	-1.10595E-9	0.00000E+0	0.00000E+0	5.00270E+0	0.00000E+0
6.29000E+0	-6.10831E-3	1.18972E-3	8.34469E-7	5.12723E-4	-9.70213E-7	-1.10595E-9	0.00000E+0	0.00000E+0	4.99740E+0	0.00000E+0
6.27280E+0	-6.09830E-3	1.18781E-3	7.15259E-7	5.32750E-4	-9.70096E-7	-1.04775E-9	0.00000E+0	0.00000E+0	4.99630E+0	0.00000E+0
6.25570E+0	-6.08876E-3	1.18638E-3	7.15259E-7	5.54685E-4	-9.70038E-7	-1.04775E-9	0.00000E+0	0.00000E+0	4.99840E+0	0.00000E+0
6.23850E+0	-6.07780E-3	1.18447E-3	7.15259E-7	5.77692E-4	-9.69863E-7	-1.04775E-9	0.00000E+0	0.00000E+0	4.99870E+0	0.00000E+0
6.22140E+0	-6.06683E-3	1.18256E-3	7.15259E-7	5.99269E-4	-9.69747E-7	-9.89537E-10	0.00000E+0	0.00000E+0	5.00460E+0	0.00000E+0
6.20420E+0	-6.05348E-3	1.18018E-3	5.96050E-7	6.24541E-4	-9.69630E-7	-9.89537E-10	0.00000E+0	0.00000E+0	5.00970E+0	0.00000E+0
6.18710E+0	-6.04251E-3	1.17780E-3	5.96050E-7	6.44807E-4	-9.69514E-7	-9.31330E-10	0.00000E+0	0.00000E+0	4.99330E+0	0.00000E+0
6.16990E+0	-6.03107E-3	1.17589E-3	5.96050E-7	6.66741E-4	-9.69398E-7	-8.73118E-10	0.00000E+0	0.00000E+0	5.00720E+0	0.00000E+0
6.15280E+0	-6.01867E-3	1.17350E-3	5.96050E-7	6.89153E-4	-9.69281E-7	-8.73118E-10	0.00000E+0	0.00000E+0	5.00110E+0	0.00000E+0
6.13560E+0	-6.00532E-3	1.17112E-3	4.76841E-7	7.11922E-4	-9.69165E-7	-8.14911E-10	0.00000E+0	0.00000E+0	4.99220E+0	0.00000E+0
6.11850E+0	-5.99101E-3	1.16826E-3	4.76841E-7	7.36121E-4	-9.68990E-7	-8.14911E-10	0.00000E+0	0.00000E+0	4.99650E+0	0.00000E+0
6.10130E+0	-5.97671E-3	1.16587E-3	3.57630E-7	7.57817E-4	-9.68932E-7	-7.56703E-10	0.00000E+0	0.00000E+0	5.00450E+0	0.00000E+0
6.08410E+0	-5.96574E-3	1.16349E-3	3.57630E-7	7.77248E-4	-9.68757E-7	-7.56703E-10	0.00000E+0	0.00000E+0	5.00850E+0	0.00000E+0
6.06700E+0	-5.95143E-3	1.16111E-3	2.38420E-7	7.98587E-4	-9.68699E-7	-6.98495E-10	0.00000E+0	0.00000E+0	5.00040E+0	0.00000E+0
6.04980E+0	-5.93808E-3	1.15872E-3	2.38420E-7	8.19091E-4	-9.68525E-7	-6.98495E-10	0.00000E+0	0.00000E+0	4.99680E+0	0.00000E+0
6.03270E+0	-5.92139E-3	1.15586E-3	1.19210E-7	8.41502E-4	-9.68408E-7	-6.40288E-10	0.00000E+0	0.00000E+0	4.99240E+0	0.00000E+0
6.01550E+0	-5.90375E-3	1.15205E-3	1.19210E-7	8.67251E-4	-9.68234E-7	-5.82080E-10	0.00000E+0	0.00000E+0	5.00070E+0	0.00000E+0
5.99840E+0	-5.88182E-3	1.14823E-3	0.00000E+0	8.93001E-4	-9.68117E-7	-5.82080E-10	0.00000E+0	0.00000E+0	5.00010E+0	0.00000E+0
5.98120E+0	-5.86370E-3	1.14489E-3	0.00000E+0	9.15412E-4	-9.68001E-7	-5.23873E-10	0.00000E+0	0.00000E+0	5.00440E+0	0.00000E+0
5.96410E+0	-5.84510E-3	1.14156E-3	-1.19210E-7	9.39492E-4	-9.67826E-7	-5.23873E-10	0.00000E+0	0.00000E+0	4.99800E+0	0.00000E+0
5.94690E+0	-5.82364E-3	1.13726E-3	-2.38420E-7	9.64288E-4	-9.67710E-7	-4.65665E-10	0.00000E+0	0.00000E+0	4.99990E+0	0.00000E+0
5.92980E+0	-5.80171E-3	1.13345E-3	-2.38420E-7	9.90041E-4	-9.67593E-7	-4.07455E-10	0.00000E+0	0.00000E+0	5.00150E+0	0.00000E+0
5.91260E+0	-5.77834E-3	1.12868E-3	-3.57630E-7	1.01591E-3	-9.67477E-7	-4.07455E-10	0.00000E+0	0.00000E+0	4.98790E+0	0.00000E+0
5.89550E+0	-5.75450E-3	1.12439E-3	-4.76841E-7	1.04261E-3	-9.67302E-7	-3.49248E-10	0.00000E+0	0.00000E+0	5.00720E+0	0.00000E+0
5.87830E+0	-5.73209E-3	1.12010E-3	-4.76841E-7	1.06777E-3	-9.67186E-7	-3.49248E-10	0.00000E+0	0.00000E+0	5.00010E+0	0.00000E+0
