B (T)	X1(V)	Y1 (V)	X2(V)	Y2(V)	X3 (V)	Y3 (V)	X4 (V)	Y4 (V)	SensA (V)	SensB (V)
0.00000E+0	-6.49503E-3	1.28890E-3	-5.00682E-6	1.82629E-3	-9.62529E-7	1.04775E-9	0.00000E+0	0.00000E+0	3.99998E+1	3.64521E+1
0.00000E+0	-6.48692E-3	1.28699E-3	-9.17917E-6	1.81998E-3	-9.62587E-7	1.04775E-9	0.00000E+0	0.00000E+0	3.99993E+1	3.64532E+1
7.69630E+0	-6.47262E-3	1.28365E-3	-9.05996E-6	1.81211E-3	-9.62646E-7	1.04775E-9	0.00000E+0	0.00000E+0	3.99989E+1	3.64558E+1
7.67920E+0	-6.45879E-3	1.28079E-3	-8.94075E-6	1.80472E-3	-9.62704E-7	1.04775E-9	0.00000E+0	0.00000E+0	3.99987E+1	3.64605E+1
7.66200E+0	-6.44544E-3	1.27793E-3	-8.82155E-6	1.79721E-3	-9.62762E-7	9.89537E-10	0.00000E+0	0.00000E+0	3.99993E+1	3.64631E+1
7.64490E+0	-6.43209E-3	1.27555E-3	-8.82155E-6	1.78982E-3	-9.62762E-7	9.89537E-10	0.00000E+0	0.00000E+0	3.99995E+1	3.64650E+1
7.62770E+0	-6.41873E-3	1.27316E-3	-8.70234E-6	1.78278E-3	-9.62878E-7	9.89537E-10	0.00000E+0	0.00000E+0	3.99997E+1	3.64673E+1
7.61060E+0	-6.40491E-3	1.26982E-3	-8.58313E-6	1.77575E-3	-9.62878E-7	9.89537E-10	0.00000E+0	0.00000E+0	3.99996E+1	3.64713E+1
7.59340E+0	-6.39108E-3	1.26696E-3	-8.58313E-6	1.76895E-3	-9.62937E-7	9.89537E-10	0.00000E+0	0.00000E+0	3.99995E+1	3.64729E+1
7.57630E+0	-6.37773E-3	1.26458E-3	-8.34471E-6	1.76204E-3	-9.62995E-7	9.31330E-10	0.00000E+0	0.00000E+0	3.99998E+1	3.64755E+1
7.55910E+0	-6.36438E-3	1.26124E-3	-8.34471E-6	1.75536E-3	-9.62995E-7	9.31330E-10	0.00000E+0	0.00000E+0	3.99998E+1	3.64771E+1
7.54200E+0	-6.35055E-3	1.25838E-3	-8.34471E-6	1.74881E-3	-9.63111E-7	9.31330E-10	0.00000E+0	0.00000E+0	3.99997E+1	3.64808E+1
7.52480E+0	-6.33767E-3	1.25600E-3	-8.22550E-6	1.74273E-3	-9.63169E-7	9.31330E-10	0.00000E+0	0.00000E+0	3.99998E+1	3.64834E+1
7.50770E+0	-6.32384E-3	1.25314E-3	-8.10629E-6	1.73641E-3	-9.63169E-7	9.31330E-10	0.00000E+0	0.00000E+0	4.00000E+1	3.64855E+1
